cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
376001031171,2026-08-29,376001031171,INSTITUTO TÉCNICO INDUSTRIAL MANUEL ELKIN PATARROYO,INSTITUTO TÉCNICO INDUSTRIAL MANUEL ELKIN PATARROYO,S,NO OFICIAL,ITIMEP@EDUNET.EDU.CO,KR 27 A 124 92,3045248390,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,324.0,324.0,No aporta información,2 - MEDIA,3.411352520261452,-76.46765865025277,\N,2026-08-29T08:58:26Z
376001031279,2026-08-29,376001031279,LICEO COLOMBO IRLANDES,LICEO COLOMBO IRLANDES,S,NO OFICIAL,COLOMBOIRLANDES@HOTMAIL.COM,KR 25 A 122 42,4013789-3087455,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,718.0,718.0,No aporta información,2 - MEDIA,3.4248583897940508,-76.4639213397689,\N,2026-08-29T08:58:26Z
376001031341,2026-08-29,376001031341,COLEGIO BRITÁNICO-THE BRITISH SCHOOL,COLEGIO BRITÁNICO-THE BRITISH SCHOOL,S,NO OFICIAL,THEBRITISH@TELESAT.COM.CO,CL 18 142 255,3164451939,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,134.0,134.0,No aporta información,2 - MEDIA,3.3341832699596896,-76.54032374009783,\N,2026-08-29T08:58:26Z
376001031431,2026-08-29,376001031431,INSTITUTO COMERCIAL SANTO TOMÁS,INSTITUTO COMERCIAL SANTO TOMÁS,S,NO OFICIAL,WEOS7@HOTMAIL.COM,IND CALLE 84C  NO 20-30-36,3136468703/3152779073,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,211.0,211.0,No aporta información,2 - MEDIA,3.4156469303668997,-76.46810288961865,\N,2026-08-29T08:58:26Z
376001031465,2026-08-29,376001031465,INSTITUTO PEDAGOGICO EMANUEL,INSTITUTO PEDAGOGICO EMANUEL,S,NO OFICIAL,INSTITUTOEMANUEL@YAHOO.ES,KR 36 40 29,3147240638,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,95.0,95.0,No aporta información,2 - MEDIA,3.417651000435103,-76.50484900003339,\N,2026-08-29T08:58:26Z
376001031473,2026-08-29,376001031473,LICEO LA DIVINA PROVIDENCIA,LICEO LA DIVINA PROVIDENCIA,S,NO OFICIAL,FFUDECAFRO@GMAIL.COM,KR 88 4 100,3117717343 - 6023813934,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,350.0,350.0,No aporta información,2 - MEDIA,3.3784790001621796,-76.54605499969536,\N,2026-08-29T08:58:26Z
376001031601,2026-08-29,376001031601,LICEO SAN FRANCISCO,LICEO SAN FRANCISCO - SEDE PRINCIPAL,S,NO OFICIAL,LICEOSANFRANCISCO96@HOTMAIL.COM,IND AV 4 OESTE 21 120,3168074213,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,99.0,99.0,No aporta información,2 - MEDIA,3.4522963446604353,-76.56236343667314,\N,2026-08-29T08:58:26Z
376001032038,2026-08-29,376001032038,COLEGIO EMPRESARIAL MODERNO,COLEGIO EMPRESARIAL MODERNO - SEDE PRINCIPAL,S,NO OFICIAL,COLEGIOEMPRESARIALM@GMAIL.COM,CL 17 OESTE 16 06,5578015 / 301 5645940,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,113.0,113.0,No aporta información,2 - MEDIA,3.454311769599541,-76.55773971987088,\N,2026-08-29T08:58:26Z
376001032089,2026-08-29,376001032089,JARDIN INFANTIL SENDEROS DE  SABIDURIA,JARDIN INFANTIL SENDEROS DE  SABIDURIA,S,NO OFICIAL,JARSENSAB@GMAIL.COM,IND CALLE 54 NO. 1C1-47,3122464952,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,28.0,28.0,No aporta información,2 - MEDIA,3.4737149997949257,-76.50120100005505,\N,2026-08-29T08:58:26Z
376001032399,2026-08-29,376001032399,JARDIN INFANTIL ESCUELA MATERNAL PATY PATICOS,JARDIN INFANTIL ESCUELA MATERNAL PATY PATICOS,S,NO OFICIAL,PATYPATICOS@YAHOO.COM,KR 1 B 54 18,3155130413 - 3142240440,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,12.0,12.0,No aporta información,2 - MEDIA,3.475380980020448,-76.50145111977623,\N,2026-08-29T08:58:26Z
376001032429,2026-08-29,376001032429,CENTRO DOCENTE SANTA ANITA,CENTRO DOCENTE SANTA ANITA - SEDE PRINCIPAL,S,NO OFICIAL,CEDO.SANTAANITA.EDU@HOTMAIL.COM,KR 28 6 46,3122130788-3218261671-6023451863,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,345.0,6.0,No aporta información,2 - MEDIA,3.432286429761837,-76.53839017034768,\N,2026-08-29T08:58:26Z
376001032445,2026-08-29,376001032445,LICEO INFANTIL LEÓN DE JUDÁ,LICEO INFANTIL LEÓN DE JUDÁ,S,NO OFICIAL,LICEOLEONDEJUDA@HOTMAIL.COM,CL 48 12 C 41,3023748024 - 3167953301 - 6024481241,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,48.0,48.0,No aporta información,2 - MEDIA,3.446811270242877,-76.50208387958766,\N,2026-08-29T08:58:26Z
376001032453,2026-08-29,376001032453,LICEO SUPERIOR STEVEN,LICEO SUPERIOR STEVEN - SEDE PRINCIPAL,S,NO OFICIAL,LICEOSUPERIORSTEVEN@HOTMAIL.COM,IND CLL 98 # 26G2 - 09,3163247115,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,619.0,619.0,No aporta información,2 - MEDIA,3.425437000395204,-76.47397600038605,\N,2026-08-29T08:58:26Z
376001032496,2026-08-29,376001032496,ESCUELA MATERNAL Y PREESCOLAR COMETAS,ESCUELA MATERNAL Y PREESCOLAR COMETAS,S,NO OFICIAL,MATERNALCOMETAS@HOTMAIL.COM,KR 124 9 10,3187346799 - 6025554298,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,33.0,33.0,No aporta información,2 - MEDIA,3.339320750350129,-76.54337611033039,\N,2026-08-29T08:58:26Z
376001032674,2026-08-29,376001032674,JARDIN INFANTIL UN MUNDO POR CREAR,JARDIN INFANTIL UN MUNDO POR CREAR,S,NO OFICIAL,UNMUNDOPORCREAR22@GMAIL.COM,CARRERA 1D  #  59B-10,4491725,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,45.0,45.0,No aporta información,2 - MEDIA,3.4734039996245287,-76.4967120000027,\N,2026-08-29T08:58:26Z
376001032691,2026-08-29,376001032691,HOGAR DE ACOGIDA INFANTIL EL JARDIN DE JESUS,HOGAR DE ACOGIDA INFANTIL EL JARDIN DE JESUS,S,NO OFICIAL,COLJARDINDEJESUS@HOTMAIL.COM,CL 77 1 B 05,3148474032-3504027072,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,36.0,36.0,No aporta información,2 - MEDIA,3.4813812402504647,-76.4822384995535,\N,2026-08-29T08:58:26Z
376001032721,2026-08-29,376001032721,ESCUELA MATERNAL BILINGUE TATAS,ESCUELA MATERNAL BILINGUE TATAS,S,NO OFICIAL,TATAS@TELESAT.COM.CO,CL 16 A 121 A 124,3112118735 - 3708806,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,58.0,58.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001032844,2026-08-29,376001032844,LICEO SAN JUAN APOSTOL,LICEO SAN JUAN APOSTOL,S,NO OFICIAL,LICEOSANJUANAPOSTOLCALI@GMAIL.COM,DG 26 C 73 A 39,4021876 - 3164671795,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,229.0,229.0,No aporta información,2 - MEDIA,3.413899626868411,-76.55635067740494,\N,2026-08-29T08:58:26Z
376001032895,2026-08-29,376001032895,LICEO LOS GUAYUPINES,LICEO LOS GUAYUPINES,S,NO OFICIAL,GUAYUPINES@GMAIL.COM,KR 3 C 70 10,3817688  315 2626881,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,136.0,136.0,No aporta información,2 - MEDIA,3.4695994903405096,-76.48518023956387,\N,2026-08-29T08:58:26Z
376001032917,2026-08-29,376001032917,LICEO INFANTIL CANGURITOS ALEGRES,LICEO INFANTIL CANGURITOS ALEGRES,S,NO OFICIAL,RUBIELAAYALA21@HOTMAIL.COM,IND CL 62B # 1A 9-80,3136804784 - 3108368689,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,8.0,8.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001032984,2026-08-29,376001032984,LICEO CERROS DEL VALLE,LICEO CERROS DEL VALLE,S,NO OFICIAL,LICEOCERROSDELVALLE@GMAIL.COM,CL 3 OESTE 53 A 16,3217922165 - 6025529429,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,438.0,438.0,No aporta información,2 - MEDIA,3.4138369998616946,-76.55662600025971,\N,2026-08-29T08:58:26Z
376001032992,2026-08-29,376001032992,LICEO MELVIN JONES,LICEO MELVIN JONES,S,NO OFICIAL,LICEOMELVINJONES@HOTMAIL.COM,CL 94 22 88,3168697089 - 6023738538,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,200.0,200.0,No aporta información,2 - MEDIA,3.4346863203126774,-76.46901414962602,\N,2026-08-29T08:58:26Z
376001033026,2026-08-29,376001033026,LICEO LATINO,LICEO LATINO,S,NO OFICIAL,LICLATINO@TELESAT.COM.CO,IND KR 36 5B2 30,5582858 - 4837131,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,347.0,0.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001033034,2026-08-29,376001033034,LICEO INFANTIL SAUCES DEL VALLE,LICEO INFANTIL SAUCES DEL VALLE,S,NO OFICIAL,SAUCESDELVALLE@GMAIL.COM,KR 61 18 A 35,3321924,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,65.0,65.0,No aporta información,2 - MEDIA,3.4004049702876813,-76.52433918979743,\N,2026-08-29T08:58:26Z
376001033093,2026-08-29,376001033093,COLEGIO TECNICO COMERCIAL DANA MARIA PAZ AMOR Y JUSTICIA,COLEGIO TECNICO COMERCIAL DANA MARIA PAZ AMOR Y JUSTICIA,S,NO OFICIAL,COLEGIODANAMARIA905@GMAIL.COM,IND CL 108 26 K1 10,3148615907 - 3218288897,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,691.0,691.0,No aporta información,2 - MEDIA,3.419979918585854,-76.47425740393702,\N,2026-08-29T08:58:26Z
376001033107,2026-08-29,376001033107,LICEO NUEVA ERA,LICEO NUEVA ERA,S,NO OFICIAL,LLICEONERA@HOTMAIL.COM,KR 42 A BIS 54 C 72,3108183246,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,317.0,317.0,No aporta información,2 - MEDIA,3.4008300506718254,-76.50327840894683,\N,2026-08-29T08:58:26Z
376001033115,2026-08-29,376001033115,LICEO MIS PRIMEROS TRIUNFOS,LICEO MIS PRIMEROS TRIUNFOS,S,NO OFICIAL,FUNDAOSPINA@GMAIL.COM,IND CL 79 28 D2 75,3147602733 - 4363612,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,325.0,325.0,No aporta información,2 - MEDIA,3.417722999685133,-76.48833899997047,\N,2026-08-29T08:58:26Z
376001033123,2026-08-29,376001033123,LICEO INFANTIL LOS TOPITOS,LICEO INFANTIL LOS TOPITOS - SEDE PRINCIPAL,S,NO OFICIAL,ILIVI09@HOTMAIL.COM,CRA 4A NO 59 CBIS 59 VPRADO,4306629,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,24.0,24.0,No aporta información,2 - MEDIA,3.466953899662842,-76.49355129025193,\N,2026-08-29T08:58:26Z
376001033336,2026-08-29,376001033336,CENTRO EDUCATIVO ALFA Y OMEGA,CENTRO EDUCATIVO ALFA Y OMEGA,S,NO OFICIAL,ALFAYOMEGACE@YAHOO.ES,IND CARRERA 27D NO. T 103 - 42,6024217509 - 3164893297,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,202.0,202.0,No aporta información,2 - MEDIA,3.4161433972029296,-76.47857595135918,\N,2026-08-29T08:58:26Z
376001033344,2026-08-29,376001033344,JARDÍN INFANTIL JUEGOS  ARTES Y LETRAS,JARDÍN INFANTIL JUEGOS ARTES Y LETRAS,S,NO OFICIAL,JUEGOSARTESYLETRAS@HOTMAIL.COM,KR 85 A 14 36,3165264808 - 6023317091,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,5.0,5.0,No aporta información,2 - MEDIA,3.3817159997586312,-76.53250800007065,\N,2026-08-29T08:58:26Z
376001033441,2026-08-29,376001033441,LICEO CALIMIO DESEPAZ,LICEO CALIMIO DESEPAZ,S,NO OFICIAL,CADESEPAZ@YAHOO.ES,KR 27 B 122 03,3114171296 - 6025214688,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,464.0,464.0,No aporta información,2 - MEDIA,3.4126580098292423,-76.4703014902254,\N,2026-08-29T08:58:26Z
376001033492,2026-08-29,376001033492,LICEO LOS PINOS,LICEO LOS PINOS,S,NO OFICIAL,LICEOLOSPINOSCALI@GMAIL.COM,KR 7 J 69 17,3182601686 - 3167556629 - 6023704090,"MEDIA,BÁSICA SECUNDARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,771.0,0.0,No aporta información,2 - MEDIA,3.4589887302650943,-76.48421543996558,\N,2026-08-29T08:58:26Z
376001033638,2026-08-29,376001033638,INSTITUTO TECNICO COMERCIAL DEL NORTE,INSTITUTO TECNICO COMERCIAL DEL NORTE - SEDE PRINCIPAL,S,NO OFICIAL,FHOGARCRISTOREY@GMAIL.COM,KR 1 GN 81 57,3154524302 - 6023336753,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,353.0,353.0,No aporta información,2 - MEDIA,3.494414893702785,-76.48677072474071,\N,2026-08-29T08:58:26Z
376001033808,2026-08-29,376001033808,COLEGIO TÉCNICO INPROVACC,COLEGIO TÉCNICO INPROVACC,S,NO OFICIAL,ADMINISTRACION@COLEGIOTECNICOINPROVACC.EDU.CO,KR 2 B 63 02,3137490539 - 3188315737,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,271.0,271.0,No aporta información,2 - MEDIA,3.470564930364651,-76.49077900035194,\N,2026-08-29T08:58:26Z
376001033859,2026-08-29,376001033859,COLEGIO PARROQUIAL NUESTRA SEÑORA DE LOS ANDES,COLEGIO PARROQUIAL NUESTRA SEÑORA DE LOS ANDES,S,NO OFICIAL,COLEGIO_NSA@YAHOO.ES,IND CARRERA 1D2 NUMERO 52-109,3156292790 - 6024850227 EXT. 3000 - 3020,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,358.0,358.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001033867,2026-08-29,376001033867,COLEGIO EL SABER,COLEGIO EL SABER,S,NO OFICIAL,COLEGIOELSABER10@YAHOO.COM,CL 34 11 H 23,3044038834 - 6023840047,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1.0,1.0,No aporta información,2 - MEDIA,3.4469682699356325,-76.50942646976819,\N,2026-08-29T08:58:26Z
376001033964,2026-08-29,376001033964,CENTRO EDUCATIVO HOMBRES DEL FUTURO,CENTRO EDUCATIVO HOMBRES DEL FUTURO,S,NO OFICIAL,CEHF2020@GMAIL.COM,IND CALLE 70 1A12,314 5423748,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,4.0,4.0,No aporta información,2 - MEDIA,3.4806696104318746,-76.48858972964773,\N,2026-08-29T08:58:26Z
376001034006,2026-08-29,376001034006,CENTRO EDUCATIVO VALLE DEL CAUCA,CENTRO EDUCATIVO VALLE DEL CAUCA - SEDE PRINCIPAL,S,NO OFICIAL,CEVALLE10@GMAIL.COM,DG 30 A 31 75,3206917410 - 3155905597 - 6023268817 - 3164512446,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,70.0,70.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001034090,2026-08-29,376001034090,COLEGIO COMPARTIR,COLEGIO COMPARTIR,S,NO OFICIAL,COLEGIOCOMPARTIR@HOTMAIL.COM,KR 25 A 89 A 16,3165288959 - 4850227 EXT. 3300 - 3310,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,2276.0,2276.0,No aporta información,2 - MEDIA,3.4313758802881313,-76.47032613999679,\N,2026-08-29T08:58:26Z
376001034162,2026-08-29,376001034162,CENTRO EDUCATIVO TERRA NOVA,CENTRO EDUCATIVO TERRA NOVA,S,NO OFICIAL,COLEGIO_GZAMPINI@HOTMAIL.COM,CL 72 28 B 03,3127994907,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,71.0,71.0,No aporta información,2 - MEDIA,3.4206350003920942,-76.48845100012345,\N,2026-08-29T08:58:26Z
376001034171,2026-08-29,376001034171,INSTITUTO REMANSOS DE COMFANDI,INSTITUTO REMANSOS DE COMFANDI,S,NO OFICIAL,FEPSOL@HOTMAIL.COM,IND KR 26 J 122 03 - CR 26 J NO. 122 - 15,3042920744,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,743.0,728.0,No aporta información,2 - MEDIA,3.417877330147205,-76.46668662011476,\N,2026-08-29T08:58:26Z
376001034219,2026-08-29,376001034219,COLEGIO CREAD,COLEGIO CREAD,S,NO OFICIAL,COLEGIOCREAD@GMAIL.COM,CL 27 32 77,3107862075,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,150.0,150.0,No aporta información,2 - MEDIA,3.424456620186232,-76.51675230996193,\N,2026-08-29T08:58:26Z
376001034243,2026-08-29,376001034243,COLEGIO LOS ALMENDROS,COLEGIO LOS ALMENDROS,S,NO OFICIAL,FRANS848@HOTMAIL.COM,KR 85 D 42 05,333 21 05 - 300 6129162,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,173.0,173.0,No aporta información,2 - MEDIA,3.380609839669104,-76.520159980059,\N,2026-08-29T08:58:26Z
376001035568,2026-08-29,376001035568,COLEGIO MIXTO LAWRENCE KOHLBERG,COLEGIO MIXTO LAWRENCE KOHLBERG,S,NO OFICIAL,SECRETARIALAWRENCEKOHLBERG@GMAIL.COM,KR 83 E 42 60,3334748  311 3302117,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,122.0,122.0,No aporta información,2 - MEDIA,3.382540999612738,-76.51982099988822,\N,2026-08-29T08:58:26Z
376001035614,2026-08-29,376001035614,LICEO EDUCATIVO APOSENTO ALTO,LICEO EDUCATIVO APOSENTO ALTO,S,NO OFICIAL,APOSENTOALTO@LATINMAIL.COM,KR 7 L BIS 76 118,3166865235,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,18.0,18.0,No aporta información,2 - MEDIA,3.4566285898988007,-76.47904061032978,\N,2026-08-29T08:58:26Z
376001035681,2026-08-29,376001035681,LICEO COLOMBIANITOS DEL MAÑANA,LICEO COLOMBIANITOS DEL MAÑANA - SEDE PRINCIPAL,S,NO OFICIAL,LICCOMBI@GMAIL.COM,KR 40 A 51 77,3380413 - 3213520445,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,42.0,42.0,No aporta información,2 - MEDIA,3.406974099878575,-76.50060124973709,\N,2026-08-29T08:58:26Z
